,fecha,humedad,precipitacion,temperatura
757,2025-01-27,71.0,12.9,12.06
758,2025-01-28,69.0,7.5,11.6
759,2025-01-29,84.0,30.6,11.05
760,2025-01-30,76.0,0.0,9.48
761,2025-01-31,81.0,0.0,9.54
762,2025-02-01,94.0,0.3,12.07
763,2025-02-02,79.0,3.2,11.39
764,2025-02-03,84.0,0.0,8.32
765,2025-02-04,85.0,0.0,8.46
766,2025-02-05,81.0,0.0,9.18
767,2025-02-06,72.0,2.7,9.93
768,2025-02-07,85.0,14.7,11.21
769,2025-02-08,90.0,4.4,6.72
770,2025-02-09,100.0,5.5,13.1
771,2025-02-10,90.0,1.0,14.19
772,2025-02-11,98.0,13.8,11.13
773,2025-02-12,92.0,4.7,11.55
774,2025-02-13,90.0,11.5,13.61
775,2025-02-14,75.0,0.0,13.88
776,2025-02-15,80.0,0.0,13.73
777,2025-02-16,88.0,5.5,12.89
778,2025-02-17,85.0,0.0,10.01
779,2025-02-18,83.0,0.0,12.63
780,2025-02-19,96.0,1.7,14.21
781,2025-02-20,80.0,0.2,14.86
782,2025-02-21,83.0,30.8,13.95
783,2025-02-22,87.0,2.4,11.53
784,2025-02-23,76.0,0.0,11.16
785,2025-02-24,95.0,18.0,13.49
786,2025-02-25,83.0,0.0,12.18
787,2025-02-26,79.0,0.0,9.57
788,2025-02-27,76.0,0.6,10.85
789,2025-02-28,70.0,0.0,13.57
790,2025-03-01,50.0,0.0,12.24
791,2025-03-02,45.0,0.0,11.29
792,2025-03-03,59.0,0.0,12.26
793,2025-03-04,64.0,0.0,14.41
794,2025-03-05,90.0,4.7,12.01
795,2025-03-06,99.0,14.9,12.34
796,2025-03-07,78.0,8.7,12.98
797,2025-03-08,81.0,16.5,10.49
798,2025-03-09,78.0,7.0,10.96
799,2025-03-10,73.0,3.5,11.07
800,2025-03-11,70.0,0.0,12.77
801,2025-03-12,80.0,0.0,10.31
802,2025-03-13,62.0,0.0,11.07
803,2025-03-14,56.0,0.0,9.6
804,2025-03-15,61.0,0.0,9.79
805,2025-03-16,55.0,0.0,9.49
806,2025-03-17,64.0,0.9,11.42
807,2025-03-18,71.0,0.3,12.82
808,2025-03-19,51.0,0.0,17.05
809,2025-03-20,59.0,7.2,15.39
810,2025-03-21,95.0,35.2,11.82
811,2025-03-22,87.0,18.4,10.58
812,2025-03-23,86.0,3.3,8.74
813,2025-03-24,82.0,0.0,11.27
814,2025-03-25,70.0,0.0,13.44
815,2025-03-26,74.0,0.0,12.87
816,2025-03-27,78.0,0.0,12.72
817,2025-03-28,69.0,0.0,13.43
818,2025-03-29,56.0,0.0,15.06
819,2025-03-30,54.0,0.0,16.5
820,2025-03-31,56.0,0.0,17.54
