,fecha,humedad,precipitacion,temperatura
692,2024-11-23,60.0,0.0,19.84
693,2024-11-24,56.0,33.3,21.25
694,2024-11-25,76.0,4.3,13.73
695,2024-11-26,76.0,0.0,14.37
696,2024-11-27,66.0,0.0,15.56
697,2024-11-28,63.0,0.0,16.17
698,2024-11-29,78.0,3.8,18.8
699,2024-11-30,77.0,1.0,18.88
700,2024-12-01,81.0,3.9,17.55
701,2024-12-02,83.0,0.0,14.66
702,2024-12-03,90.0,19.5,12.11
703,2024-12-04,86.0,0.0,14.04
704,2024-12-05,94.0,0.3,14.45
705,2024-12-06,88.0,0.8,16.0
706,2024-12-07,71.0,5.5,14.34
707,2024-12-08,70.0,0.0,11.57
708,2024-12-09,73.0,0.0,10.93
709,2024-12-10,71.0,0.0,10.91
710,2024-12-11,70.0,0.0,9.91
711,2024-12-12,64.0,0.0,10.9
712,2024-12-13,69.0,0.0,10.76
713,2024-12-14,71.0,0.0,10.88
714,2024-12-15,69.0,0.0,10.38
715,2024-12-16,65.0,0.0,11.99
716,2024-12-17,58.0,3.1,15.83
717,2024-12-18,87.0,27.3,16.79
718,2024-12-19,75.0,2.9,13.78
719,2024-12-20,69.0,0.0,11.02
720,2024-12-21,81.0,0.0,11.56
721,2024-12-22,86.0,0.0,13.01
722,2024-12-23,69.0,0.0,12.55
723,2024-12-24,65.0,0.0,13.15
724,2024-12-25,75.0,0.0,13.64
725,2024-12-26,85.0,0.0,11.87
726,2024-12-27,89.0,0.0,11.11
727,2024-12-28,86.0,0.0,10.76
728,2024-12-29,77.0,0.0,11.21
729,2024-12-30,79.0,0.0,9.71
730,2024-12-31,75.0,0.0,9.08
731,2025-01-01,66.0,0.0,10.13
732,2025-01-02,66.0,0.0,13.07
733,2025-01-03,76.0,0.0,15.03
734,2025-01-04,74.0,1.0,15.59
735,2025-01-05,83.0,31.5,15.44
736,2025-01-06,78.0,8.4,11.75
737,2025-01-07,82.0,6.7,14.45
738,2025-01-08,83.0,61.1,15.9
739,2025-01-09,91.0,14.1,15.74
740,2025-01-10,91.0,9.0,16.11
741,2025-01-11,99.0,4.1,14.97
742,2025-01-12,90.0,0.0,13.09
743,2025-01-13,75.0,0.0,11.04
744,2025-01-14,72.0,0.0,10.23
745,2025-01-15,76.0,0.0,8.76
746,2025-01-16,74.0,0.0,9.34
747,2025-01-17,62.0,0.0,11.38
748,2025-01-18,63.0,0.0,10.56
749,2025-01-19,76.0,8.0,11.08
750,2025-01-20,85.0,7.2,13.71
751,2025-01-21,79.0,4.8,16.08
752,2025-01-22,90.0,29.0,13.5
753,2025-01-23,72.0,0.0,12.22
754,2025-01-24,79.0,19.8,13.73
755,2025-01-25,76.0,4.3,13.43
756,2025-01-26,85.0,31.2,15.36
757,2025-01-27,73.0,9.2,12.94
758,2025-01-28,71.0,24.1,12.32
759,2025-01-29,77.0,24.1,12.17
760,2025-01-30,65.0,0.0,11.38
761,2025-01-31,76.0,0.0,10.56
762,2025-02-01,93.0,0.4,12.14
763,2025-02-02,74.0,2.3,12.11
764,2025-02-03,75.0,0.0,10.44
765,2025-02-04,77.0,0.0,10.83
766,2025-02-05,73.0,0.0,11.46
767,2025-02-06,69.0,0.3,11.69
768,2025-02-07,83.0,14.9,12.2
769,2025-02-08,80.0,0.0,9.09
770,2025-02-09,92.0,2.1,13.85
771,2025-02-10,80.0,0.0,15.13
772,2025-02-11,84.0,16.5,12.71
773,2025-02-12,87.0,4.1,12.43
774,2025-02-13,83.0,2.6,14.57
775,2025-02-14,70.0,0.0,15.02
776,2025-02-15,65.0,0.0,15.72
777,2025-02-16,84.0,5.2,13.31
778,2025-02-17,80.0,0.0,12.04
779,2025-02-18,71.0,0.0,14.94
780,2025-02-19,93.0,2.0,14.3
781,2025-02-20,74.0,0.0,15.73
782,2025-02-21,81.0,14.9,14.61
783,2025-02-22,80.0,3.5,12.58
784,2025-02-23,72.0,0.0,12.97
785,2025-02-24,86.0,11.5,14.59
786,2025-02-25,76.0,0.0,13.16
787,2025-02-26,73.0,0.0,10.9
788,2025-02-27,71.0,0.9,11.78
789,2025-02-28,63.0,0.0,14.81
790,2025-03-01,57.0,0.0,12.82
791,2025-03-02,50.0,0.0,11.64
792,2025-03-03,58.0,0.0,14.09
793,2025-03-04,59.0,0.0,16.61
794,2025-03-05,80.0,4.9,13.93
795,2025-03-06,95.0,13.2,13.11
796,2025-03-07,71.0,10.8,14.45
797,2025-03-08,76.0,19.2,11.21
798,2025-03-09,71.0,3.8,11.95
799,2025-03-10,73.0,4.6,11.67
800,2025-03-11,69.0,0.0,13.54
801,2025-03-12,78.0,0.0,11.58
802,2025-03-13,60.0,0.0,12.21
803,2025-03-14,55.0,0.0,10.89
804,2025-03-15,64.0,0.0,10.64
805,2025-03-16,53.0,0.0,10.78
806,2025-03-17,63.0,0.6,13.13
807,2025-03-18,70.0,0.0,14.37
808,2025-03-19,56.0,0.0,17.27
809,2025-03-20,62.0,10.8,15.66
810,2025-03-21,88.0,33.9,12.42
811,2025-03-22,81.0,34.3,11.08
812,2025-03-23,79.0,0.5,9.97
813,2025-03-24,76.0,0.0,12.16
814,2025-03-25,69.0,0.0,14.4
815,2025-03-26,74.0,0.0,13.32
816,2025-03-27,80.0,0.0,13.31
817,2025-03-28,71.0,0.0,14.3
818,2025-03-29,54.0,0.0,16.12
819,2025-03-30,56.0,0.0,16.74
820,2025-03-31,56.0,0.0,18.7
