,fecha,humedad,precipitacion,temperatura
767,2025-02-06,80.0,1.0,8.64
768,2025-02-07,90.0,8.1,8.36
769,2025-02-08,92.0,1.1,4.35
770,2025-02-09,97.0,12.0,12.23
771,2025-02-10,93.0,5.0,12.25
772,2025-02-11,93.0,14.9,9.93
773,2025-02-12,94.0,1.3,9.61
774,2025-02-13,92.0,7.5,12.09
775,2025-02-14,77.0,0.0,12.44
776,2025-02-15,75.0,0.0,12.69
777,2025-02-16,84.0,6.2,11.2
778,2025-02-17,79.0,0.0,9.38
779,2025-02-18,73.0,0.0,12.72
780,2025-02-19,90.0,0.3,12.26
781,2025-02-20,87.0,0.6,12.7
782,2025-02-21,86.0,27.0,12.06
783,2025-02-22,88.0,3.2,9.61
784,2025-02-23,81.0,0.0,10.21
785,2025-02-24,95.0,48.2,12.11
786,2025-02-25,82.0,0.0,9.6
787,2025-02-26,80.0,0.0,7.78
788,2025-02-27,74.0,0.0,10.1
789,2025-02-28,70.0,0.0,11.31
790,2025-03-01,59.0,0.0,9.17
791,2025-03-02,61.0,0.0,7.89
792,2025-03-03,67.0,0.0,10.38
793,2025-03-04,75.0,0.0,11.96
794,2025-03-05,88.0,3.7,11.14
795,2025-03-06,93.0,7.9,11.21
796,2025-03-07,80.0,8.7,11.49
797,2025-03-08,82.0,11.6,8.84
798,2025-03-09,81.0,11.1,9.22
799,2025-03-10,84.0,10.8,8.65
800,2025-03-11,79.0,0.0,10.39
801,2025-03-12,87.0,0.0,8.34
802,2025-03-13,73.0,0.0,8.12
803,2025-03-14,70.0,0.0,6.88
804,2025-03-15,64.0,0.0,8.08
805,2025-03-16,62.0,0.0,7.29
806,2025-03-17,66.0,0.0,9.02
807,2025-03-18,77.0,0.6,11.09
808,2025-03-19,60.0,0.0,14.6
809,2025-03-20,61.0,2.2,13.64
810,2025-03-21,95.0,36.3,9.99
811,2025-03-22,90.0,17.6,7.99
812,2025-03-23,88.0,1.5,6.8
813,2025-03-24,89.0,1.0,9.3
814,2025-03-25,80.0,0.0,11.32
815,2025-03-26,78.0,0.0,10.62
816,2025-03-27,75.0,0.0,11.34
817,2025-03-28,78.0,0.0,10.72
818,2025-03-29,73.0,0.0,11.74
819,2025-03-30,58.0,0.0,14.04
820,2025-03-31,53.0,0.0,17.21
