,fecha,humedad,precipitacion,temperatura
132,2023-05-13,83.0,0.3,11.86
133,2023-05-14,77.0,0.0,14.29
134,2023-05-15,80.0,0.0,13.1
135,2023-05-16,75.0,0.0,11.82
136,2023-05-17,64.0,0.0,13.14
137,2023-05-18,62.0,0.0,12.76
138,2023-05-19,71.0,0.0,12.7
139,2023-05-20,69.0,0.0,13.41
140,2023-05-21,76.0,0.0,13.25
141,2023-05-22,79.0,0.0,15.16
142,2023-05-23,78.0,0.0,16.83
143,2023-05-24,77.0,0.0,16.4
144,2023-05-25,72.0,0.0,15.79
145,2023-05-26,67.0,0.4,16.29
146,2023-05-27,84.0,0.6,16.51
147,2023-05-28,90.0,1.2,16.27
148,2023-05-29,76.0,0.5,18.87
149,2023-05-30,88.0,2.1,16.93
150,2023-05-31,87.0,0.4,17.3
151,2023-06-01,73.0,0.0,18.46
152,2023-06-02,75.0,0.0,17.44
153,2023-06-03,89.0,6.8,17.33
154,2023-06-04,90.0,58.8,17.4
155,2023-06-05,79.0,0.0,19.24
156,2023-06-06,76.0,0.4,19.8
157,2023-06-07,92.0,3.9,19.05
158,2023-06-08,88.0,10.0,18.73
159,2023-06-09,86.0,4.8,17.97
160,2023-06-10,81.0,0.9,17.92
161,2023-06-11,85.0,1.6,17.63
162,2023-06-12,92.0,24.6,16.59
163,2023-06-13,86.0,0.0,16.84
164,2023-06-14,80.0,0.0,18.2
165,2023-06-15,73.0,0.0,20.49
166,2023-06-16,71.0,0.0,21.71
167,2023-06-17,78.0,0.0,19.66
168,2023-06-18,86.0,6.3,18.48
169,2023-06-19,94.0,11.4,17.2
170,2023-06-20,76.0,0.0,17.84
171,2023-06-21,82.0,2.7,17.91
172,2023-06-22,77.0,0.0,19.13
173,2023-06-23,78.0,0.0,21.68
174,2023-06-24,70.0,0.0,25.04
175,2023-06-25,77.0,0.0,21.0
176,2023-06-26,81.0,0.0,19.96
177,2023-06-27,81.0,0.0,19.4
178,2023-06-28,77.0,0.0,19.29
179,2023-06-29,81.0,0.0,16.17
180,2023-06-30,74.0,0.0,17.58
181,2023-07-01,75.0,0.0,20.4
182,2023-07-02,82.0,0.1,20.26
183,2023-07-03,80.0,0.0,19.67
184,2023-07-04,76.0,0.0,19.52
185,2023-07-05,80.0,0.0,18.7
186,2023-07-06,79.0,0.0,18.78
187,2023-07-07,68.0,0.0,20.62
188,2023-07-08,79.0,2.2,18.74
189,2023-07-09,73.0,0.0,17.77
190,2023-07-10,70.0,0.0,20.66
191,2023-07-11,76.0,0.0,20.23
192,2023-07-12,80.0,0.3,19.26
193,2023-07-13,67.0,0.0,19.72
194,2023-07-14,77.0,0.0,18.36
195,2023-07-15,71.0,4.5,17.25
196,2023-07-16,72.0,0.0,15.74
197,2023-07-17,78.0,0.0,18.11
198,2023-07-18,80.0,0.0,20.2
199,2023-07-19,79.0,0.0,19.36
200,2023-07-20,72.0,0.0,19.35
201,2023-07-21,77.0,0.0,17.76
202,2023-07-22,77.0,0.0,19.01
203,2023-07-23,80.0,0.9,17.98
204,2023-07-24,78.0,0.5,16.91
205,2023-07-25,71.0,0.0,17.43
206,2023-07-26,74.0,0.0,19.73
207,2023-07-27,77.0,0.0,20.21
208,2023-07-28,79.0,2.3,20.4
209,2023-07-29,84.0,5.5,20.04
210,2023-07-30,72.0,0.0,20.98
211,2023-07-31,73.0,0.0,20.12
212,2023-08-01,79.0,0.0,21.15
213,2023-08-02,78.0,4.6,19.27
214,2023-08-03,74.0,0.0,16.55
215,2023-08-04,75.0,0.0,15.98
216,2023-08-05,76.0,0.0,17.99
217,2023-08-06,74.0,0.0,18.09
218,2023-08-07,72.0,0.0,19.28
219,2023-08-08,74.0,0.0,22.09
220,2023-08-09,73.0,0.0,22.5
221,2023-08-10,69.0,0.0,21.97
222,2023-08-11,74.0,0.0,22.5
223,2023-08-12,70.0,0.0,21.36
224,2023-08-13,75.0,0.0,19.29
225,2023-08-14,74.0,0.0,19.87
226,2023-08-15,77.0,0.0,20.12
227,2023-08-16,77.0,0.0,20.97
228,2023-08-17,74.0,0.0,21.02
229,2023-08-18,72.0,3.2,21.95
230,2023-08-19,98.0,13.5,20.65
231,2023-08-20,85.0,0.0,21.42
232,2023-08-21,79.0,0.0,23.5
233,2023-08-22,82.0,0.0,23.94
234,2023-08-23,66.0,0.0,27.8
235,2023-08-24,69.0,0.0,24.21
236,2023-08-25,89.0,1.2,17.38
237,2023-08-26,77.0,0.5,15.87
238,2023-08-27,75.0,0.0,15.59
239,2023-08-28,87.0,2.6,17.41
240,2023-08-29,83.0,1.6,18.02
241,2023-08-30,76.0,0.0,18.19
242,2023-08-31,79.0,0.0,19.54
243,2023-09-01,89.0,2.4,16.92
244,2023-09-02,90.0,0.0,16.63
245,2023-09-03,87.0,1.3,18.43
246,2023-09-04,72.0,0.4,20.28
247,2023-09-05,76.0,0.8,19.7
248,2023-09-06,74.0,0.0,20.24
249,2023-09-07,76.0,5.8,20.89
250,2023-09-08,83.0,9.8,20.02
251,2023-09-09,96.0,18.4,17.32
252,2023-09-10,83.0,1.2,18.68
253,2023-09-11,87.0,6.8,18.15
254,2023-09-12,84.0,0.0,18.49
255,2023-09-13,86.0,0.0,17.52
256,2023-09-14,82.0,0.0,19.24
257,2023-09-15,85.0,24.0,18.49
258,2023-09-16,85.0,0.5,17.04
259,2023-09-17,84.0,5.4,14.7
260,2023-09-18,92.0,11.9,16.22
261,2023-09-19,84.0,0.0,16.71
262,2023-09-20,85.0,3.1,15.34
263,2023-09-21,89.0,8.8,13.95
264,2023-09-22,84.0,0.0,13.1
265,2023-09-23,83.0,0.0,13.45
266,2023-09-24,77.0,0.0,15.4
267,2023-09-25,79.0,0.0,16.25
268,2023-09-26,84.0,0.0,18.62
269,2023-09-27,81.0,0.0,18.26
270,2023-09-28,82.0,0.0,19.06
271,2023-09-29,83.0,0.0,19.83
272,2023-09-30,79.0,0.0,21.51
273,2023-10-01,79.0,0.0,21.14
274,2023-10-02,82.0,0.0,19.06
275,2023-10-03,93.0,0.0,16.14
276,2023-10-04,86.0,0.0,17.97
277,2023-10-05,80.0,0.0,18.67
278,2023-10-06,84.0,0.0,18.23
279,2023-10-07,79.0,0.0,19.5
280,2023-10-08,78.0,0.0,18.64
281,2023-10-09,79.0,0.0,18.74
282,2023-10-10,81.0,0.0,17.6
283,2023-10-11,78.0,0.0,17.71
284,2023-10-12,67.0,0.0,19.16
285,2023-10-13,79.0,4.2,17.6
286,2023-10-14,92.0,0.0,15.45
287,2023-10-15,100.0,5.6,13.64
288,2023-10-16,98.0,1.1,16.24
289,2023-10-17,76.0,8.0,19.89
290,2023-10-18,93.0,11.4,15.64
291,2023-10-19,97.0,40.3,13.66
292,2023-10-20,94.0,22.8,10.96
293,2023-10-21,92.0,0.9,10.07
294,2023-10-22,91.0,0.6,11.56
295,2023-10-23,92.0,7.5,10.99
296,2023-10-24,99.0,6.4,12.28
297,2023-10-25,100.0,11.8,15.41
298,2023-10-26,95.0,48.0,13.51
299,2023-10-27,90.0,20.4,11.82
300,2023-10-28,96.0,28.9,12.81
301,2023-10-29,92.0,7.2,10.9
302,2023-10-30,95.0,5.9,9.96
303,2023-10-31,86.0,2.7,11.51
304,2023-11-01,92.0,27.7,12.5
305,2023-11-02,84.0,17.2,9.07
306,2023-11-03,95.0,8.8,9.8
307,2023-11-04,86.0,24.8,12.0
308,2023-11-05,94.0,13.2,9.38
309,2023-11-06,92.0,2.3,6.43
310,2023-11-07,93.0,5.3,8.33
311,2023-11-08,97.0,12.1,10.77
312,2023-11-09,92.0,2.4,9.82
313,2023-11-10,100.0,15.7,11.07
314,2023-11-11,98.0,5.9,15.45
315,2023-11-12,88.0,0.0,15.47
316,2023-11-13,83.0,0.9,16.98
317,2023-11-14,94.0,12.8,14.76
318,2023-11-15,96.0,1.4,14.67
319,2023-11-16,88.0,7.7,14.42
320,2023-11-17,90.0,0.0,12.76
321,2023-11-18,90.0,0.0,11.58
322,2023-11-19,96.0,0.0,11.41
323,2023-11-20,91.0,0.0,11.11
324,2023-11-21,93.0,1.7,7.81
325,2023-11-22,87.0,0.5,9.43
326,2023-11-23,84.0,0.0,8.79
327,2023-11-24,96.0,0.0,5.62
328,2023-11-25,92.0,0.0,6.31
329,2023-11-26,99.0,0.0,5.47
330,2023-11-27,99.0,1.9,10.36
331,2023-11-28,100.0,7.1,11.75
332,2023-11-29,100.0,13.8,13.29
333,2023-11-30,98.0,7.7,7.37
334,2023-12-01,96.0,4.1,6.18
335,2023-12-02,97.0,0.7,5.82
336,2023-12-03,91.0,14.1,6.44
337,2023-12-04,94.0,4.6,7.61
338,2023-12-05,100.0,0.0,3.11
339,2023-12-06,94.0,0.0,3.95
340,2023-12-07,99.0,28.7,9.72
341,2023-12-08,91.0,1.6,8.56
342,2023-12-09,100.0,3.9,13.52
343,2023-12-10,96.0,1.9,14.91
344,2023-12-11,88.0,1.4,14.22
345,2023-12-12,96.0,18.2,11.18
346,2023-12-13,95.0,6.6,7.86
347,2023-12-14,92.0,0.0,6.81
348,2023-12-15,100.0,0.3,4.74
349,2023-12-16,100.0,0.3,3.33
350,2023-12-17,96.0,0.0,1.76
351,2023-12-18,98.0,0.0,0.81
352,2023-12-19,100.0,5.0,0.91
353,2023-12-20,95.0,0.5,6.71
354,2023-12-21,100.0,0.4,7.72
355,2023-12-22,92.0,0.0,6.98
356,2023-12-23,94.0,0.0,5.17
357,2023-12-24,95.0,0.0,4.14
358,2023-12-25,90.0,0.0,2.76
359,2023-12-26,91.0,0.0,4.26
360,2023-12-27,84.0,0.9,8.6
361,2023-12-28,98.0,5.7,10.89
362,2023-12-29,99.0,2.5,9.36
363,2023-12-30,87.0,6.8,8.9
364,2023-12-31,87.0,1.1,7.41
365,2024-01-01,82.0,0.0,7.68
366,2024-01-02,87.0,14.6,12.3
367,2024-01-03,90.0,0.6,9.91
368,2024-01-04,93.0,10.5,7.66
369,2024-01-05,100.0,17.6,4.49
370,2024-01-06,97.0,0.4,3.66
371,2024-01-07,100.0,0.3,2.2
372,2024-01-08,100.0,1.8,1.11
373,2024-01-09,97.0,1.0,5.41
374,2024-01-10,100.0,6.9,6.27
375,2024-01-11,91.0,0.0,3.43
376,2024-01-12,85.0,0.0,1.77
377,2024-01-13,87.0,0.7,7.47
378,2024-01-14,100.0,18.6,10.71
379,2024-01-15,98.0,13.8,12.51
380,2024-01-16,94.0,9.6,11.53
381,2024-01-17,97.0,26.9,11.56
382,2024-01-18,93.0,1.2,9.06
383,2024-01-19,77.0,0.0,5.33
384,2024-01-20,78.0,0.0,2.38
385,2024-01-21,70.0,0.0,9.32
386,2024-01-22,91.0,1.4,12.53
387,2024-01-23,95.0,0.0,12.77
388,2024-01-24,89.0,0.0,11.35
389,2024-01-25,85.0,0.0,9.91
390,2024-01-26,92.0,0.0,6.49
391,2024-01-27,89.0,0.0,8.14
392,2024-01-28,79.0,0.0,8.67
393,2024-01-29,67.0,0.0,11.84
394,2024-01-30,89.0,0.0,8.42
395,2024-01-31,86.0,0.0,8.43
396,2024-02-01,96.0,0.0,6.22
397,2024-02-02,92.0,0.0,8.02
398,2024-02-03,90.0,0.0,8.46
399,2024-02-04,84.0,0.0,7.87
400,2024-02-05,87.0,0.0,7.78
401,2024-02-06,91.0,0.0,8.77
402,2024-02-07,77.0,0.0,11.78
403,2024-02-08,78.0,8.4,11.66
404,2024-02-09,95.0,20.4,9.29
405,2024-02-10,91.0,5.5,5.76
406,2024-02-11,91.0,0.9,7.39
407,2024-02-12,81.0,0.3,11.45
408,2024-02-13,78.0,0.0,12.79
409,2024-02-14,81.0,0.0,13.62
410,2024-02-15,83.0,9.4,13.05
411,2024-02-16,87.0,0.0,9.13
412,2024-02-17,87.0,0.0,8.35
413,2024-02-18,89.0,0.0,10.48
414,2024-02-19,89.0,0.0,12.39
415,2024-02-20,88.0,0.0,9.96
416,2024-02-21,78.0,0.0,10.68
417,2024-02-22,84.0,12.0,9.5
418,2024-02-23,92.0,22.8,4.95
419,2024-02-24,93.0,15.2,6.38
420,2024-02-25,95.0,22.8,10.73
421,2024-02-26,90.0,13.0,5.95
422,2024-02-27,83.0,1.7,6.31
423,2024-02-28,85.0,0.0,8.24
424,2024-02-29,92.0,6.7,7.11
425,2024-03-01,99.0,18.2,7.2
426,2024-03-02,98.0,19.8,5.48
427,2024-03-03,94.0,9.8,5.8
428,2024-03-04,88.0,10.9,8.04
429,2024-03-05,81.0,0.0,6.94
430,2024-03-06,73.0,0.0,7.7
431,2024-03-07,69.0,1.9,8.89
432,2024-03-08,87.0,18.1,5.82
433,2024-03-09,94.0,28.5,4.76
434,2024-03-10,91.0,12.6,7.82
435,2024-03-11,85.0,0.5,8.27
436,2024-03-12,76.0,0.0,11.22
437,2024-03-13,73.0,0.0,10.57
438,2024-03-14,87.0,5.5,11.6
439,2024-03-15,83.0,0.0,12.2
440,2024-03-16,84.0,0.0,11.69
441,2024-03-17,81.0,0.0,15.44
442,2024-03-18,86.0,0.0,14.45
443,2024-03-19,86.0,0.0,13.76
444,2024-03-20,83.0,0.0,11.35
445,2024-03-21,82.0,0.0,14.22
446,2024-03-22,89.0,0.0,12.97
447,2024-03-23,80.0,0.0,10.96
448,2024-03-24,78.0,0.0,10.07
449,2024-03-25,94.0,4.7,6.07
450,2024-03-26,95.0,5.2,3.64
451,2024-03-27,93.0,21.1,6.11
452,2024-03-28,96.0,11.4,5.59
453,2024-03-29,93.0,16.2,6.41
454,2024-03-30,90.0,4.3,6.65
455,2024-03-31,85.0,3.5,6.77
456,2024-04-01,80.0,8.0,7.65
457,2024-04-02,81.0,4.4,10.67
458,2024-04-03,77.0,0.0,13.05
459,2024-04-04,56.0,0.0,14.94
460,2024-04-05,48.0,0.0,19.02
461,2024-04-06,75.0,7.5,13.99
462,2024-04-07,71.0,0.0,12.91
463,2024-04-08,88.0,17.5,8.39
464,2024-04-09,78.0,0.6,8.42
465,2024-04-10,74.0,0.0,12.2
466,2024-04-11,68.0,0.0,16.66
467,2024-04-12,71.0,0.0,18.55
468,2024-04-13,72.0,0.0,18.86
469,2024-04-14,71.0,0.0,17.93
470,2024-04-15,77.0,0.0,13.14
471,2024-04-16,71.0,0.0,11.12
472,2024-04-17,69.0,0.0,11.42
473,2024-04-18,75.0,0.0,11.21
474,2024-04-19,75.0,0.0,12.94
475,2024-04-20,77.0,0.0,12.58
476,2024-04-21,74.0,0.0,11.88
477,2024-04-22,61.0,0.0,10.58
478,2024-04-23,70.0,0.0,9.36
479,2024-04-24,72.0,0.0,9.96
480,2024-04-25,85.0,6.0,10.01
481,2024-04-26,93.0,14.6,8.95
482,2024-04-27,93.0,22.3,6.52
483,2024-04-28,82.0,2.2,8.37
484,2024-04-29,74.0,0.0,9.67
485,2024-04-30,80.0,2.7,9.71
486,2024-05-01,92.0,10.8,6.73
487,2024-05-02,89.0,3.6,7.91
488,2024-05-03,97.0,15.2,10.49
489,2024-05-04,91.0,16.5,13.46
490,2024-05-05,86.0,11.4,11.81
491,2024-05-06,80.0,0.0,9.67
492,2024-05-07,79.0,0.0,12.03
493,2024-05-08,77.0,0.0,14.69
494,2024-05-09,71.0,0.0,16.62
495,2024-05-10,69.0,9.1,17.87
496,2024-05-11,73.0,0.5,16.81
497,2024-05-12,73.0,0.0,14.48
498,2024-05-13,96.0,12.5,12.39
499,2024-05-14,84.0,0.8,10.57
500,2024-05-15,88.0,2.9,9.26
501,2024-05-16,84.0,4.2,10.29
502,2024-05-17,88.0,7.9,11.27
503,2024-05-18,93.0,23.2,11.19
504,2024-05-19,86.0,0.6,11.42
505,2024-05-20,83.0,2.4,11.69
506,2024-05-21,83.0,2.4,12.41
507,2024-05-22,85.0,3.5,11.58
508,2024-05-23,81.0,0.0,11.35
509,2024-05-24,74.0,0.0,14.75
510,2024-05-25,79.0,0.0,14.9
511,2024-05-26,73.0,0.0,14.1
512,2024-05-27,74.0,0.0,13.87
513,2024-05-28,71.0,0.0,16.18
514,2024-05-29,73.0,0.0,17.18
515,2024-05-30,82.0,0.0,15.99
516,2024-05-31,72.0,0.0,14.42
517,2024-06-01,72.0,0.0,15.37
518,2024-06-02,72.0,0.0,15.96
519,2024-06-03,79.0,0.0,17.17
520,2024-06-04,75.0,0.0,19.65
521,2024-06-05,76.0,0.0,18.87
522,2024-06-06,89.0,0.0,17.23
523,2024-06-07,89.0,0.0,16.7
524,2024-06-08,94.0,1.2,14.9
525,2024-06-09,82.0,0.0,13.73
526,2024-06-10,71.0,0.0,14.46
527,2024-06-11,77.0,0.0,13.86
528,2024-06-12,72.0,0.0,14.44
529,2024-06-13,79.0,1.3,14.33
530,2024-06-14,77.0,0.0,15.85
531,2024-06-15,72.0,0.0,14.53
532,2024-06-16,84.0,1.4,15.23
533,2024-06-17,89.0,8.5,16.28
534,2024-06-18,87.0,2.2,15.42
535,2024-06-19,90.0,1.8,14.48
536,2024-06-20,84.0,0.8,14.78
537,2024-06-21,71.0,0.0,16.52
538,2024-06-22,80.0,0.0,17.24
539,2024-06-23,82.0,0.0,19.24
540,2024-06-24,83.0,0.0,20.16
541,2024-06-25,88.0,0.0,18.8
542,2024-06-26,83.0,0.0,20.0
