,fecha,humedad,precipitacion,temperatura
67,2023-03-09,88.0,3.9,15.52
68,2023-03-10,89.0,0.0,16.64
69,2023-03-11,99.0,7.8,16.46
70,2023-03-12,84.0,2.3,17.03
71,2023-03-13,86.0,0.8,14.86
72,2023-03-14,93.0,1.1,13.91
73,2023-03-15,94.0,0.0,13.89
74,2023-03-16,97.0,1.1,13.59
75,2023-03-17,91.0,4.9,13.58
76,2023-03-18,100.0,6.1,13.26
77,2023-03-19,96.0,2.8,13.04
78,2023-03-20,92.0,0.0,13.57
79,2023-03-21,91.0,0.0,14.41
80,2023-03-22,87.0,0.0,14.96
81,2023-03-23,98.0,11.6,15.64
82,2023-03-24,88.0,0.0,13.98
83,2023-03-25,91.0,3.6,13.86
84,2023-03-26,90.0,0.6,13.43
85,2023-03-27,89.0,0.0,12.53
86,2023-03-28,30.0,0.0,18.49
87,2023-03-29,49.0,0.0,19.35
88,2023-03-30,77.0,0.6,16.7
89,2023-03-31,92.0,0.0,14.98
90,2023-04-01,90.0,2.7,13.39
91,2023-04-02,84.0,0.0,12.11
92,2023-04-03,83.0,0.0,12.34
93,2023-04-04,76.0,0.0,13.51
94,2023-04-05,85.0,0.0,12.48
95,2023-04-06,88.0,0.0,12.52
96,2023-04-07,69.0,0.0,14.76
97,2023-04-08,73.0,0.0,14.91
98,2023-04-09,98.0,0.0,14.54
99,2023-04-10,95.0,0.4,15.87
100,2023-04-11,79.0,0.0,15.46
101,2023-04-12,80.0,7.6,13.02
102,2023-04-13,97.0,11.7,12.32
103,2023-04-14,99.0,5.0,14.72
104,2023-04-15,99.0,0.0,15.07
105,2023-04-16,99.0,0.0,15.05
106,2023-04-17,77.0,0.0,17.15
107,2023-04-18,65.0,0.0,15.73
108,2023-04-19,92.0,0.0,15.26
109,2023-04-20,86.0,0.0,15.2
110,2023-04-21,94.0,1.7,14.11
111,2023-04-22,85.0,4.3,15.78
112,2023-04-23,100.0,2.7,15.57
113,2023-04-24,91.0,0.6,17.54
114,2023-04-25,91.0,0.0,18.2
115,2023-04-26,100.0,0.0,17.85
116,2023-04-27,100.0,0.0,16.99
117,2023-04-28,100.0,0.0,15.91
118,2023-04-29,100.0,0.0,16.05
119,2023-04-30,100.0,0.0,16.16
120,2023-05-01,98.0,0.0,16.5
121,2023-05-02,96.0,0.0,18.1
122,2023-05-03,70.0,1.2,20.72
123,2023-05-04,90.0,1.2,17.5
124,2023-05-05,73.0,1.1,18.98
125,2023-05-06,99.0,2.1,17.48
126,2023-05-07,93.0,0.0,16.97
127,2023-05-08,96.0,0.4,18.53
128,2023-05-09,93.0,0.4,17.06
129,2023-05-10,83.0,0.0,15.89
130,2023-05-11,85.0,0.0,15.57
131,2023-05-12,93.0,0.8,14.68
132,2023-05-13,98.0,0.0,15.12
133,2023-05-14,99.0,0.0,15.7
134,2023-05-15,92.0,0.0,15.1
135,2023-05-16,71.0,0.0,15.3
136,2023-05-17,58.0,0.0,16.46
137,2023-05-18,81.0,0.0,15.48
138,2023-05-19,92.0,0.0,15.03
139,2023-05-20,88.0,0.0,15.05
140,2023-05-21,95.0,0.0,15.21
141,2023-05-22,100.0,0.0,16.01
142,2023-05-23,97.0,0.0,17.24
143,2023-05-24,89.0,0.0,17.79
144,2023-05-25,73.0,0.0,18.07
145,2023-05-26,72.0,0.0,18.63
146,2023-05-27,90.0,0.0,19.01
147,2023-05-28,100.0,0.0,17.12
148,2023-05-29,100.0,0.0,16.75
149,2023-05-30,99.0,0.0,17.47
150,2023-05-31,100.0,0.0,16.95
